TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Freq,2022,Generic,Medicare,2.0,29300039710.0,amLODIPine Besylate,"560,726","201,353","$6,123,001",$0.11,99,EA,$0.00,$0.00,$2.78,54.2%
Top 25 Payer,Freq,2022,Generic,Medicare,3.0,68180098103.0,Lisinopril,"513,584","167,432","$5,455,058",$0.11,98,EA,$0.00,$0.00,$1.66,55.5%
Top 25 Payer,Freq,2022,Generic,Medicare,4.0,60505082901.0,Fluticasone Propionate,"507,192","194,868","$8,463,434",$0.79,21,GM,$3.59,$0.68,$8.13,17.9%
Top 25 Payer,Freq,2022,Generic,Medicare,5.0,68180098003.0,Lisinopril,"495,637","164,930","$4,760,862",$0.11,91,EA,$0.00,$0.00,$1.35,54.8%
Top 25 Payer,Freq,2022,Generic,Medicare,6.0,60505258009.0,Atorvastatin Calcium,"475,822","160,897","$8,476,435",$0.22,81,EA,$0.00,$0.00,$1.03,55.4%
Top 25 Payer,Freq,2022,Generic,Medicare,7.0,60505257909.0,Atorvastatin Calcium,"473,281","158,079","$6,778,097",$0.17,83,EA,$0.00,$0.00,$1.00,57.3%
Top 25 Payer,Freq,2022,Generic,Medicare,8.0,65862020299.0,Losartan Potassium,"465,031","165,542","$6,125,302",$0.13,101,EA,$0.00,$0.00,$2.33,50.6%
Top 25 Payer,Freq,2022,Generic,Medicare,9.0,67877019810.0,amLODIPine Besylate,"444,636","176,834","$3,519,395",$0.10,79,EA,$0.00,$0.00,$1.00,52.7%
Top 25 Payer,Freq,2022,Generic,Medicare,10.0,64980034214.0,Alendronate Sodium,"435,889","149,426","$4,778,237",$1.00,11,EA,$0.00,$0.00,$3.00,54.6%
Top 25 Payer,Freq,2022,Generic,Medicare,11.0,59762033302.0,Latanoprost,"433,480","129,053","$9,766,095",$4.40,5,ML,$1.35,$0.00,$5.00,32.6%
Top 25 Payer,Freq,2022,Generic,Medicare,12.0,16729018317.0,hydroCHLOROthiazide,"423,164","126,147","$1,449,800",$0.05,75,EA,$0.00,$0.00,$0.70,51.6%
Top 25 Payer,Freq,2022,Generic,Medicare,13.0,65862020399.0,Losartan Potassium,"417,455","145,865","$5,013,486",$0.15,79,EA,$0.00,$0.00,$2.33,50.4%
Top 25 Payer,Freq,2022,Generic,Medicare,14.0,68180097903.0,Lisinopril,"410,445","131,948","$4,646,043",$0.13,90,EA,$0.00,$0.00,$1.68,55.3%
Top 25 Payer,Freq,2022,Generic,Medicare,15.0,57237001405.0,Tamsulosin HCl,"406,756","136,317","$8,198,859",$0.22,92,EA,$1.32,$0.00,$4.00,30.6%
Top 25 Payer,Freq,2022,Generic,Medicare,16.0,172208380.0,hydroCHLOROthiazide,"398,703","135,084","$3,426,506",$0.10,86,EA,$0.00,$0.00,$2.33,51.6%
Top 25 Payer,Freq,2022,Generic,Medicare,17.0,60505258008.0,Atorvastatin Calcium,"393,006","110,733","$6,022,916",$0.27,57,EA,$0.00,$0.00,$1.35,51.4%
Top 25 Payer,Freq,2022,Generic,Medicare,18.0,60505257809.0,Atorvastatin Calcium,"389,013","129,502","$4,863,231",$0.15,81,EA,$0.00,$0.00,$1.00,56.5%
Top 25 Payer,Freq,2022,Generic,Medicare,19.0,61314054701.0,Latanoprost,"387,648","132,229","$8,609,102",$3.77,6,ML,$3.33,$0.45,$5.15,19.9%
Top 25 Payer,Freq,2022,Generic,Medicare,20.0,67877019805.0,amLODIPine Besylate,"374,997","106,287","$3,057,857",$0.13,64,EA,$0.23,$0.00,$1.00,47.5%
Top 25 Payer,Freq,2022,Generic,Medicare,21.0,65862059805.0,Tamsulosin HCl,"373,908","110,159","$7,602,079",$0.28,72,EA,$0.45,$0.00,$2.63,37.6%
Top 25 Payer,Freq,2022,Generic,Medicare,22.0,65862020199.0,Losartan Potassium,"372,344","132,584","$4,504,463",$0.12,100,EA,$0.00,$0.00,$2.78,50.5%
Top 25 Payer,Freq,2022,Generic,Medicare,23.0,68382013201.0,Tamsulosin HCl,"371,883","140,981","$7,704,160",$0.20,105,EA,$3.88,$0.68,$5.48,13.5%
Top 25 Payer,Freq,2022,Generic,Medicare,24.0,54327099.0,Fluticasone Propionate,"370,201","164,306","$6,381,699",$0.65,27,GM,$1.35,$0.00,$4.21,25.9%
Top 25 Payer,Freq,2022,Generic,Medicare,25.0,69097052444.0,Diclofenac Sodium,"366,487","152,085","$12,867,381",$0.22,157,GM,$1.35,$1.25,$10.65,17.7%
Top 25 Payer,Freq,2022,All,Commercial,1.0,781729685.0,Albuterol Sulfate HFA,"956,752","598,310","$16,656,508",$2.27,8,GM,$10.00,$5.00,$13.87,2.0%
Top 25 Payer,Freq,2022,All,Commercial,2.0,53885027210.0,OneTouch Verio,"541,767","288,344","$20,633,489",$0.18,211,EA,$1.09,$0.00,$2.18,44.9%
Top 25 Payer,Freq,2022,All,Commercial,3.0,70700015010.0,Omeprazole,"496,565","211,722","$3,912,801",$0.10,78,EA,$3.50,$2.58,$5.00,2.4%
Top 25 Payer,Freq,2022,All,Commercial,4.0,80777027399.0,Moderna COVID-19 Vaccine,"466,945","444,108","$18,177,706",$121.42,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Commercial,5.0,406012301.0,HYDROcodone-Acetaminophen,"459,873","275,459","$4,346,718",$0.29,32,EA,$6.56,$5.00,$7.70,2.8%
Top 25 Payer,Freq,2022,All,Commercial,6.0,59267030402.0,Pfizer COVID-19 Vac Bivalent,"444,513","439,262","$17,471,096",$111.54,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2022,All,Commercial,7.0,60505082901.0,Fluticasone Propionate,"429,966","231,529","$5,981,489",$0.70,20,GM,$6.47,$5.00,$10.00,2.6%
Top 25 Payer,Freq,2022,All,Commercial,8.0,51224000750.0,metFORMIN HCl ER,"427,741","161,536","$4,034,905",$0.04,261,EA,$2.78,$2.22,$3.89,2.3%
Top 25 Payer,Freq,2022,All,Commercial,9.0,29300039710.0,amLODIPine Besylate,"398,365","145,483","$4,496,965",$0.11,102,EA,$3.89,$3.33,$3.89,2.6%
Top 25 Payer,Freq,2022,All,Commercial,10.0,70461032203.0,Flucelvax Quadrivalent,"390,931","384,947","$16,265,755",$76.03,1,ML,$0.00,$0.00,$0.00,99.2%
Top 25 Payer,Freq,2022,All,Commercial,11.0,68180098003.0,Lisinopril,"390,692","119,654","$3,125,076",$0.10,79,EA,$3.33,$1.35,$3.89,4.0%
Top 25 Payer,Freq,2022,All,Commercial,12.0,59267102504.0,Pfizer-BioNT COVID-19 Vac-TriS,"364,099","344,317","$14,226,980",$112.47,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Commercial,13.0,172208380.0,hydroCHLOROthiazide,"346,751","110,594","$3,107,739",$0.11,82,EA,$3.61,$2.50,$3.89,2.8%
Top 25 Payer,Freq,2022,All,Commercial,14.0,68180098103.0,Lisinopril,"342,668","99,546","$2,733,464",$0.10,79,EA,$3.33,$1.26,$3.89,3.9%
Top 25 Payer,Freq,2022,All,Commercial,15.0,80777028299.0,Moderna COVID-19 Bivalent,"339,501","333,913","$13,240,011",$72.57,1,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2022,All,Commercial,16.0,60505257909.0,Atorvastatin Calcium,"316,863","73,251","$3,235,814",$0.20,51,EA,$0.00,$0.00,$1.93,67.2%
Top 25 Payer,Freq,2022,All,Commercial,17.0,781261305.0,Amoxicillin,"301,954","257,854","$2,218,753",$0.27,28,EA,$6.83,$5.00,$7.88,3.3%
Top 25 Payer,Freq,2022,All,Commercial,18.0,68180012202.0,Cephalexin,"281,267","245,578","$2,142,239",$0.29,26,EA,$5.00,$2.19,$9.44,3.2%
Top 25 Payer,Freq,2022,All,Commercial,19.0,59267030401.0,Pfizer COVID-19 Vac Bivalent,"280,725","279,794","$11,112,056",$113.26,0,ML,$0.00,$0.00,$0.00,99.9%
Top 25 Payer,Freq,2022,All,Commercial,20.0,29300039810.0,amLODIPine Besylate,"275,391","98,647","$2,940,255",$0.12,93,EA,$3.89,$3.33,$3.89,2.8%
Top 25 Payer,Freq,2022,All,Commercial,21.0,70010006501.0,metFORMIN HCl,"270,591","97,248","$3,076,521",$0.06,191,EA,$3.89,$3.33,$3.89,2.7%
Top 25 Payer,Freq,2022,All,Commercial,22.0,60505257809.0,Atorvastatin Calcium,"267,995","62,253","$2,061,033",$0.16,49,EA,$0.00,$0.00,$1.26,66.4%
Top 25 Payer,Freq,2022,All,Commercial,23.0,65862020299.0,Losartan Potassium,"266,944","90,989","$2,975,401",$0.11,98,EA,$3.89,$2.78,$3.89,3.9%
Top 25 Payer,Freq,2022,All,Commercial,24.0,23155013505.0,Doxycycline Monohydrate,"257,448","207,666","$5,514,429",$0.43,50,EA,$9.75,$5.00,$10.00,2.0%
Top 25 Payer,Freq,2022,All,Commercial,25.0,62332025118.0,Azithromycin,"256,383","217,966","$1,049,885",$0.68,6,EA,$2.63,$1.27,$5.06,2.9%
Top 25 Payer,Freq,2022,All,Medi-Cal,1.0,82607066026.0,Flowflex COVID-19 Ag Home Test,"953,378","558,072","$68,687,434",$12.41,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,2.0,66993001968.0,Albuterol Sulfate HFA,"817,270","363,384","$40,095,665",$2.42,20,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,3.0,904675180.0,Aspirin Low Dose,"677,464","167,726","$8,584,244",$0.27,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,4.0,54327099.0,Fluticasone Propionate,"664,406","317,727","$10,751,060",$0.91,18,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,5.0,64380080807.0,Ibuprofen,"586,180","431,445","$7,675,786",$0.31,42,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,6.0,64380080707.0,Ibuprofen,"446,303","281,228","$6,259,309",$0.30,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,7.0,45802065078.0,Loratadine,"444,752","176,617","$5,981,677",$0.32,42,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,8.0,2771559.0,Basaglar KwikPen,"426,513","89,460","$155,949,719",$21.62,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,9.0,70700015010.0,Omeprazole,"422,730","168,383","$5,381,368",$0.23,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,10.0,69097014260.0,Albuterol Sulfate HFA,"418,090","235,945","$16,795,727",$5.20,8,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,11.0,60505082901.0,Fluticasone Propionate,"415,715","199,034","$6,826,746",$0.93,18,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,12.0,904759080.0,FeroSul,"408,660","163,351","$5,028,446",$0.19,64,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,13.0,42806054701.0,Vitamin D (Ergocalciferol),"386,859","126,693","$4,683,518",$1.89,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,14.0,65862001705.0,Amoxicillin,"368,339","303,915","$4,583,788",$0.51,24,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,15.0,69097052444.0,Diclofenac Sodium,"361,507","159,040","$7,748,000",$0.17,129,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,16.0,68180096301.0,Albuterol Sulfate HFA,"361,060","181,229","$15,096,250",$4.34,10,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,17.0,64380073706.0,Vitamin D (Ergocalciferol),"353,630","110,030","$4,415,484",$2.09,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,18.0,49483048110.0,Aspirin Low Dose,"336,297","68,205","$4,273,406",$0.30,42,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,19.0,93317431.0,Albuterol Sulfate HFA,"327,038","166,260","$13,326,813",$4.28,10,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,20.0,904699880.0,Docusate Sodium,"313,934","114,781","$4,101,437",$0.20,66,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,21.0,45802065087.0,Loratadine,"304,289","131,417","$4,291,005",$0.33,43,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,22.0,45802091987.0,Cetirizine HCl,"298,253","117,938","$4,146,270",$0.33,43,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,23.0,57237007710.0,Ondansetron,"286,107","235,602","$4,103,360",$0.87,17,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,24.0,69452015120.0,Vitamin D (Ergocalciferol),"285,813","95,227","$3,457,707",$1.91,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medi-Cal,25.0,99073070827.0,FreeStyle Lite Test,"285,121","100,625","$50,974,539",$1.50,119,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,All,Medicare,1.0,3089421.0,Eliquis,"927,614","204,462","$817,697,552",$9.10,97,EA,$35.00,$4.00,$78.96,8.5%
Top 25 Payer,Freq,2022,All,Medicare,2.0,70700015010.0,Omeprazole,"657,199","254,025","$8,002,916",$0.13,91,EA,$1.79,$0.45,$3.33,21.1%
Top 25 Payer,Freq,2022,All,Medicare,3.0,29300039710.0,amLODIPine Besylate,"560,726","201,353","$6,123,001",$0.11,99,EA,$0.00,$0.00,$2.78,54.2%
Top 25 Payer,Freq,2022,All,Medicare,4.0,68180098103.0,Lisinopril,"513,584","167,432","$5,455,058",$0.11,98,EA,$0.00,$0.00,$1.66,55.5%
Top 25 Payer,Freq,2022,All,Medicare,5.0,60505082901.0,Fluticasone Propionate,"507,192","194,868","$8,463,434",$0.79,21,GM,$3.59,$0.68,$8.13,17.9%
Top 25 Payer,Freq,2022,All,Medicare,6.0,53885027210.0,OneTouch Verio,"505,642","224,460","$20,181,748",$0.20,201,EA,$0.00,$0.00,$0.00,96.4%
Top 25 Payer,Freq,2022,All,Medicare,7.0,68180098003.0,Lisinopril,"495,637","164,930","$4,760,862",$0.11,91,EA,$0.00,$0.00,$1.35,54.8%
Top 25 Payer,Freq,2022,All,Medicare,8.0,60505258009.0,Atorvastatin Calcium,"475,822","160,897","$8,476,435",$0.22,81,EA,$0.00,$0.00,$1.03,55.4%
Top 25 Payer,Freq,2022,All,Medicare,9.0,60505257909.0,Atorvastatin Calcium,"473,281","158,079","$6,778,097",$0.17,83,EA,$0.00,$0.00,$1.00,57.3%
Top 25 Payer,Freq,2022,All,Medicare,10.0,65862020299.0,Losartan Potassium,"465,031","165,542","$6,125,302",$0.13,101,EA,$0.00,$0.00,$2.33,50.6%
Top 25 Payer,Freq,2022,All,Medicare,11.0,67877019810.0,amLODIPine Besylate,"444,636","176,834","$3,519,395",$0.10,79,EA,$0.00,$0.00,$1.00,52.7%
Top 25 Payer,Freq,2022,All,Medicare,12.0,64980034214.0,Alendronate Sodium,"435,889","149,426","$4,778,237",$1.00,11,EA,$0.00,$0.00,$3.00,54.6%
Top 25 Payer,Freq,2022,All,Medicare,13.0,59762033302.0,Latanoprost,"433,480","129,053","$9,766,095",$4.40,5,ML,$1.35,$0.00,$5.00,32.6%
Top 25 Payer,Freq,2022,All,Medicare,14.0,16729018317.0,hydroCHLOROthiazide,"423,164","126,147","$1,449,800",$0.05,75,EA,$0.00,$0.00,$0.70,51.6%
Top 25 Payer,Freq,2022,All,Medicare,15.0,65862020399.0,Losartan Potassium,"417,455","145,865","$5,013,486",$0.15,79,EA,$0.00,$0.00,$2.33,50.4%
Top 25 Payer,Freq,2022,All,Medicare,16.0,68180097903.0,Lisinopril,"410,445","131,948","$4,646,043",$0.13,90,EA,$0.00,$0.00,$1.68,55.3%
Top 25 Payer,Freq,2022,All,Medicare,17.0,57237001405.0,Tamsulosin HCl,"406,756","136,317","$8,198,859",$0.22,92,EA,$1.32,$0.00,$4.00,30.6%
Top 25 Payer,Freq,2022,All,Medicare,18.0,172208380.0,hydroCHLOROthiazide,"398,703","135,084","$3,426,506",$0.10,86,EA,$0.00,$0.00,$2.33,51.6%
Top 25 Payer,Freq,2022,All,Medicare,19.0,60505258008.0,Atorvastatin Calcium,"393,006","110,733","$6,022,916",$0.27,57,EA,$0.00,$0.00,$1.35,51.4%
Top 25 Payer,Freq,2022,All,Medicare,20.0,60505257809.0,Atorvastatin Calcium,"389,013","129,502","$4,863,231",$0.15,81,EA,$0.00,$0.00,$1.00,56.5%
Top 25 Payer,Freq,2022,All,Medicare,21.0,61314054701.0,Latanoprost,"387,648","132,229","$8,609,102",$3.77,6,ML,$3.33,$0.45,$5.15,19.9%
Top 25 Payer,Freq,2022,All,Medicare,22.0,54429731.0,Furosemide,"380,772","142,992","$3,770,070",$0.12,84,EA,$0.45,$0.00,$2.38,46.4%
Top 25 Payer,Freq,2022,All,Medicare,23.0,3089321.0,Eliquis,"378,739","80,531","$296,421,404",$9.10,86,EA,$26.47,$2.00,$68.98,12.4%
Top 25 Payer,Freq,2022,All,Medicare,24.0,58160082311.0,Shingrix,"376,260","275,397","$73,206,921",$193.95,1,EA,$30.00,$4.00,$47.00,14.8%
Top 25 Payer,Freq,2022,All,Medicare,25.0,67877019805.0,amLODIPine Besylate,"374,997","106,287","$3,057,857",$0.13,64,EA,$0.23,$0.00,$1.00,47.5%
