TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Median,2022,All,Commercial,13.0,49281091501.0,YF-VAX,243,243,"$43,429",$178.72,1,EA,$182.05,$173.83,$182.05,12.3%
Top 25 Payer,Median,2022,All,Commercial,14.0,59148008728.0,Jynarque,"1,675",200,"$28,057,140",$300.01,56,EA,$180.56,$44.25,$250.00,3.5%
Top 25 Payer,Median,2022,All,Commercial,15.0,70539000102.0,Tymlos,"4,700",750,"$10,631,455","$1,459.27",2,ML,$180.19,$25.00,$250.81,10.8%
Top 25 Payer,Median,2022,All,Commercial,16.0,187581230.0,Aplenzin,"2,194",303,"$11,688,059",$163.63,33,EA,$176.47,$50.00,$250.95,3.6%
Top 25 Payer,Median,2022,All,Commercial,17.0,68546032512.0,Copaxone,"3,726",423,"$21,154,447",$441.07,13,ML,$167.26,$24.25,$259.73,4.0%
Top 25 Payer,Median,2022,All,Commercial,18.0,66302046760.0,Adcirca,454,51,"$1,794,637",$67.43,59,EA,$166.67,$60.14,$250.00,2.0%
Top 25 Payer,Median,2022,All,Commercial,19.0,74012403.0,Humira-CD/UC/HS Starter,936,667,"$16,854,762","$5,887.10",3,EA,$166.28,$20.00,$250.00,11.8%
Top 25 Payer,Median,2022,All,Commercial,20.0,50242007501.0,Nutropin AQ NuSpin 5,"1,353",157,"$2,775,064",$304.89,7,ML,$157.18,$45.00,$250.00,2.5%
Top 25 Payer,Median,2022,All,Commercial,21.0,2814901.0,Humatrope,437,54,"$4,540,637","$3,452.96",3,EA,$150.00,$25.18,$262.66,7.4%
Top 25 Payer,Median,2022,All,Commercial,22.0,74055402.0,Humira (2 Pen),"81,726","10,902","$554,523,917","$2,826.13",2,EA,$150.00,$25.00,$250.00,5.9%
Top 25 Payer,Median,2022,All,Commercial,23.0,2418230.0,Olumiant,"1,293",263,"$3,557,895",$84.56,33,EA,$150.00,$28.33,$250.00,7.6%
Top 25 Payer,Median,2022,All,Commercial,24.0,71558059028.0,Arikayce,335,57,"$4,434,706",$54.65,242,ML,$150.00,$21.88,$250.00,10.7%
Top 25 Payer,Median,2022,All,Commercial,25.0,50474071079.0,Cimzia,"7,657","1,062","$42,777,901","$4,766.87",1,EA,$150.00,$25.00,$250.00,5.9%
Top 25 Payer,Median,2022,All,Medi-Cal,1.0,42858007545.0,Methylphenidate HCl ER (XR),115,64,"$31,680",$7.34,38,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,2.0,69543038810.0,Ketorolac Tromethamine,"1,381","1,181","$34,476",$1.32,19,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,3.0,378037301.0,Hydroxychloroquine Sulfate,"1,680",742,"$48,364",$0.37,79,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,4.0,68180030320.0,Cefuroxime Axetil,256,239,"$5,076",$1.33,15,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,5.0,62135062650.0,Doxycycline Hyclate,426,398,"$6,680",$0.63,25,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,6.0,904601946.0,Bicalutamide,172,74,"$4,079",$0.63,38,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,7.0,69031501.0,Zirabev,225,55,"$971,529",$153.82,28,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,8.0,60505267109.0,Atorvastatin Calcium,"87,626","24,952","$1,246,647",$0.25,57,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,9.0,31722014201.0,Captopril,552,218,"$31,034",$0.62,90,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,10.0,23155048601.0,Verapamil HCl,"1,013",256,"$18,050",$0.21,84,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,11.0,65862001330.0,Sertraline HCl,"7,409","4,596","$103,847",$0.31,46,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,12.0,16714065801.0,Venlafaxine HCl,621,207,"$11,322",$0.33,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,13.0,93541701.0,cloZAPine,"2,172",274,"$258,542",$2.55,47,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,14.0,62011009401.0,HM Bacitracin Zinc,604,382,"$8,550",$0.45,31,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,15.0,574210745.0,Ivermectin,974,482,"$264,856",$5.91,46,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,16.0,16714076902.0,Nystatin,"1,121",685,"$25,382",$0.60,38,GM,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,17.0,2775205.0,Insulin Lispro Junior KwikPen,"6,550","1,771","$1,479,612",$10.89,21,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,18.0,70954005820.0,predniSONE,"6,879","3,077","$103,444",$0.31,48,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,19.0,31722010330.0,Cinacalcet HCl,"1,664",553,"$67,707",$0.88,46,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,20.0,62011027703.0,HM Laxative,999,519,"$13,179",$0.30,44,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,21.0,59762500802.0,miSOPROStol,"1,274","1,183","$18,879",$2.76,5,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,22.0,55150020210.0,Pantoprazole Sodium,672,58,"$40,117",$6.22,10,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,23.0,86227090105.0,Sure Comfort Insulin Syringe,465,184,"$14,916",$0.30,108,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,24.0,31722002301.0,OXcarbazepine,238,187,"$5,293",$0.29,77,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medi-Cal,25.0,50991099960.0,Norgesic Forte,"1,198",480,"$3,087,031",$32.66,79,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,All,Medicare,1.0,75987013015.0,Tepezza,269,54,"$13,290,208","$15,993.03",3,EA,"$2,292.90",$1.33,"$3,016.28",11.1%
Top 25 Payer,Median,2022,All,Medicare,2.0,55566410001.0,Euflexxa,98,90,"$141,074",$177.68,8,ML,"$1,231.33",$752.73,"$1,318.12",2.2%
Top 25 Payer,Median,2022,All,Medicare,3.0,71981002007.0,Oxervate,"1,193",328,"$40,432,874","$1,860.69",18,ML,"$1,228.59",$1.33,"$1,975.84",15.2%
Top 25 Payer,Median,2022,All,Medicare,4.0,72482010012.0,Vonjo,199,61,"$3,902,176",$178.67,110,EA,"$1,080.17",$10.00,"$1,144.40",11.5%
Top 25 Payer,Median,2022,All,Medicare,5.0,59572072012.0,Inrebic,460,71,"$8,873,841",$198.39,97,EA,"$1,032.29",$18.61,"$1,287.26",8.5%
Top 25 Payer,Median,2022,All,Medicare,6.0,469142590.0,Xospata,295,76,"$6,730,557",$296.24,77,EA,$989.97,$9.96,"$1,364.54",15.8%
Top 25 Payer,Median,2022,All,Medicare,7.0,57894006002.0,Stelara,527,141,"$13,231,860","$25,324.13",1,ML,$892.92,$222.41,"$1,319.54",9.2%
Top 25 Payer,Median,2022,All,Medicare,8.0,89130444401.0,Supartz FX,54,50,"$65,839",$95.14,13,ML,$859.15,$389.00,"$1,444.38",4.0%
Top 25 Payer,Median,2022,All,Medicare,9.0,58468009001.0,Synvisc,84,78,"$166,233",$232.82,9,ML,$838.21,$467.97,$935.94,3.8%
Top 25 Payer,Median,2022,All,Medicare,10.0,57962042028.0,Imbruvica,"9,462","1,141","$146,653,583",$546.33,28,EA,$789.27,$13.72,$996.95,7.7%
Top 25 Payer,Median,2022,All,Medicare,11.0,57962028028.0,Imbruvica,"1,837",256,"$28,827,023",$540.02,29,EA,$748.42,$0.82,$984.37,17.2%
Top 25 Payer,Median,2022,All,Medicare,12.0,59572041028.0,Revlimid,"6,639","1,126","$127,487,889",$877.00,22,EA,$740.76,$3.66,"$1,198.49",14.0%
Top 25 Payer,Median,2022,All,Medicare,13.0,59676036001.0,OrthoVisc,71,61,"$149,779",$248.80,8,ML,$734.95,$412.99,"$1,695.67",11.5%
Top 25 Payer,Median,2022,All,Medicare,14.0,50881001560.0,Jakafi,"1,699",276,"$26,729,188",$280.13,56,EA,$727.51,$11.95,$970.96,10.5%
Top 25 Payer,Median,2022,All,Medicare,15.0,76125090020.0,Gammaked,466,80,"$7,619,267",$17.20,950,ML,$716.11,$5.38,"$1,001.30",13.8%
Top 25 Payer,Median,2022,All,Medicare,16.0,58468009003.0,Synvisc One,239,212,"$442,723",$234.25,8,ML,$712.20,$467.97,"$1,499.03",1.9%
Top 25 Payer,Median,2022,All,Medicare,17.0,71558059028.0,Arikayce,959,193,"$13,205,207",$58.49,235,ML,$706.10,$14.00,"$1,116.57",6.2%
Top 25 Payer,Median,2022,All,Medicare,18.0,59572040528.0,Revlimid,"4,197",678,"$79,827,474",$874.77,22,EA,$661.01,$3.80,"$1,199.74",15.0%
Top 25 Payer,Median,2022,All,Medicare,19.0,66887000301.0,Xiaflex,468,294,"$4,462,500","$5,833.33",2,EA,$620.33,$50.00,"$1,873.93",4.8%
Top 25 Payer,Median,2022,All,Medicare,20.0,72606057301.0,Abiraterone Acetate,916,199,"$5,969,703",$107.55,61,EA,$619.07,$5.00,"$1,163.37",9.5%
Top 25 Payer,Median,2022,All,Medicare,21.0,57962001428.0,Imbruvica,744,123,"$12,648,162",$539.41,32,EA,$591.72,$10.45,"$1,024.62",13.8%
Top 25 Payer,Median,2022,All,Medicare,22.0,50881000560.0,Jakafi,"3,186",524,"$54,320,146",$277.34,61,EA,$542.86,$4.00,$999.19,13.9%
Top 25 Payer,Median,2022,All,Medicare,23.0,64208823507.0,Gammaplex,544,81,"$8,903,134",$19.56,837,ML,$523.14,$4.00,$954.35,16.0%
Top 25 Payer,Median,2022,All,Medicare,24.0,64842072709.0,Inqovi,731,171,"$5,809,395","$1,594.67",5,EA,$440.92,$4.00,$865.99,8.8%
Top 25 Payer,Median,2022,All,Medicare,25.0,89130202001.0,Durolane,194,181,"$254,862",$318.18,4,ML,$427.99,$307.30,$614.60,0.6%
